id	unitCode	title	media_count	media_id	topics	object_type	medium	artist	date
edanmdm-saam_1972.2.12	SAAM	Untitled	1.0	SAAM-1972.2.12_1	Landscapes|Boats and boating|Coasts|Architecture|Sailboats|Rocks	Painting	opaque watercolor and watercolor	Howard Russell Butler, born New York City 1856-died Princeton, NJ 1934	
edanmdm-saam_1985.66.386_592R	SAAM	Joc-o-sot, the Walking Bear	1.0	SAAM-1985.66.386592R_1	Ethnicity|Men|Portraits	Graphic Arts-Print	lithograph	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	
edanmdm-saam_1985.66.386_592SS	SAAM	Joc-o-sot, the Walking Bear	1.0	SAAM-1985.66.386592SS_1	Ethnicity|Men|Portraits	Graphic Arts-Print	lithograph	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	
edanmdm-saam_1985.66.386_592XX	SAAM	Joc-o-sot, the Walking Bear	1.0	SAAM-1985.66.386592XX_1	Ethnicity|Men|Portraits	Graphic Arts-Print	lithograph	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	
edanmdm-saam_1985.66.485	SAAM	Medicine Buffalo of the Sioux	1.0	SAAM-1985.66.485_1	Western|Rites and ceremonies|Ethnicity|Men|Figure group|Medicine Ceremony	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839
edanmdm-saam_1966.79	SAAM	Untitled	1.0	SAAM-1966.79_1	Figure female|Dish	Graphic Arts-Print	intaglio on paper	William Baxter Closson, born Thetford, VT 1848-died Hartford, CT 1926	n.d.
edanmdm-saam_1963.4.1	SAAM	Gaetano Trentanova	1.0	SAAM-1963.4.1_1	Men|Portraits	Painting	oil on canvas	Filippo Costaggini, born Rome, Italy 1839-died Upper Falls, MD 1904	1899
edanmdm-saam_1972.85.2	SAAM	The Advance of the Cavalry Skirmish Line				Graphic Arts-Print	etching	Edwin Forbes, born New York City 1839-died Brooklyn, NY 1895	1876
edanmdm-saam_1967.54.29	SAAM	Lear and Cordelia	1.0	SAAM-1967.54.29_1	Literature|Character|Shakespeare|Cordelia|King Lear	Graphic Arts-Print	engraving	Richard Hatfield, English, born London, England 1809-died London, England 1867	1845
edanmdm-saam_1935.13.435	SAAM	Green Dragon	1.0	SAAM-1935.13.435_1	Green dragon|Foliage	Graphic Arts-Print	hand-colored drypoint on paper	Bertha E. Jaques, born Covington, OH 1863-died Chicago IL 1941	n.d.
edanmdm-saam_1976.63	SAAM	Mexican News	1.0	SAAM-1976.63_1	Commercial|Amusements|Reading|Architecture|Recreation|Figure group|Newspapers|Hotel	Graphic Arts-Print	engraving on paper	Alfred Jones, born Liverpool, England 1819-died New York City 1900	1851
edanmdm-saam_1978.68	SAAM	Autumn Sunshine	1.0	SAAM-1978.68_1	Weather|Landscapes|Animals|Insects|Autumn|Chrysanthemum|Seasons|Plants|Butterflies	Painting	oil on canvas	George Cochran Lambdin, born Pittsburgh, PA 1830-died Philadelphia, PA 1896	1880
edanmdm-saam_1983.102	SAAM	Untitled (Illustration for Broadside by Sherwood Anderson)	1.0	SAAM-1983.102_1	Figure female|Flowers	Graphic Arts-Print		Alfred H. Maurer, born New York City 1868-died New York City 1932	
edanmdm-saam_1983.95.144	SAAM	Untitled (forest scene with bridge, cows in stream in foreground)	1.0	SAAM-1983.95.144_1	Bridges|Landscapes|Animals|Architecture|Cattle|Rivers	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1897
edanmdm-saam_1951.14.9	SAAM	Blossom	1.0	SAAM-1951.14.9_1	Figure female	Drawing	pastel on paper	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	n.d.
edanmdm-saam_1951.14.97	SAAM	R. D. Shepherd	1.0	SAAM-1951.14.97_1	Theater|Men|Portraits|Entertainers	Drawing	pastel on paper	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1927
edanmdm-saam_1974.69.14	SAAM	In the Gardens of the Villa Palmieri	1.0	SAAM-1974.69.14_1	Landscapes|Architecture|Castles|Parks|Gardens of Villa Palmieri	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1910
edanmdm-saam_XX79	SAAM	Major General John Watts De Peyster	1.0	SAAM-XX79_1	Writers|Occupations|Authors|Men|Portraits|Major general|Military	Sculpture	bronze	George Edwin Bissell, born New Preston, CT 1839-died Mount Vernon, NY 1920	modeled ca. 1897
edanmdm-saam_1967.63.128	SAAM	Abstract	1.0	SAAM-1967.63.128_1	Women|Art, abstract|Art|Figure group	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1967.63.219	SAAM	Female Nude Arranging Hair	1.0	SAAM-1967.63.219_1	Figure female|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1971.439.78	SAAM	Pharmacist	1.0	SAAM-1971.439.78_1	Medicine|Occupations|Figure male|Pharmacist	Graphic Arts-Print	woodcut	José Guadalupe Posada, Mexican, Aguascalientes, Mexico 1852-died Mexico City, Mexico 1913	
edanmdm-saam_1970.335.1	SAAM	Antigone Pouring a Libation over the Corpse of Her Brother Polynices	1.0	SAAM-1970.335.1_1-000001	Rites and ceremonies|Classical dress|Polynices|Clothing and dress|Antigone (Greek mythology)|Mythology|History|Funeral	Sculpture	painted plaster	William Henry Rinehart, born Union Bridge, MD 1825-died Rome, Italy 1874	modeled 1867-1870
edanmdm-saam_1970.334	SAAM	Chandelier (one of a pair)	1.0	SAAM-1970.334_1		Decorative Arts-Furniture	gilded brass and crystal	Unidentified (American)	ca. 1850
edanmdm-saam_1973.122.16	SAAM	Dick Swiveller	1.0	SAAM-1973.122.16_1	Sport and play|Animals|Architecture|Horsemen and horsewomen|Recreation|Men|Figure group|Horses|Portraits|Dick Swiveller|Vehicles|Cart	Graphic Arts-Print	hand-colored lithograph on paper	Unidentified	1878
edanmdm-saam_1929.6.2	SAAM	Head of a Young Woman	1.0	SAAM-1929.6.2_1	Figure female	Painting	fresco	Unidentified (Italian)	15th century
edanmdm-saam_1976.21.10	SAAM	(Untitled)				Drawing		Unidentified	
edanmdm-saam_1970.355.5	SAAM	Hybrid Pitcherplant (Sarracenia rubra xs purpurea venosa)	1.0	SAAM-1970.355.5_2	Sarracenia rubra|Purpurea venosa|Hybrid pitcherplant|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1920
edanmdm-saam_1970.355.491	SAAM	Wild Pineapple (Tillandsia fasciculata)	1.0	SAAM-1970.355.491_2	Wild pineapple|Tillandsia fasciculata|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1921
edanmdm-saam_1970.355.790	SAAM	Untitled (Lily)	1.0	SAAM-1970.355.790_1	Flowers|Lily	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1875
edanmdm-saam_1970.355.227	SAAM	Willow (Salix)	1.0	SAAM-1970.355.227_2	Salix|Willow|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1900
edanmdm-saam_1972.84.58	SAAM	Portrait of John F. Weir	1.0	SAAM-1972.84.58_1	Art|Painters|Occupations|Men|Portraits	Graphic Arts-Print	drypoint on paper	J. Alden Weir, born West Point, NY 1852-died New York City 1919	1890
edanmdm-saam_1929.8.170.13	SAAM	Beaker				Decorative Arts-Glass	glass	Unidentified	1200-1300
edanmdm-saam_1929.8.176.1	SAAM	Bracelet				Decorative Arts-Jewelry	glass	Unidentified	300-400
edanmdm-saam_1929.8.183.1	SAAM	Necklace				Decorative Arts-Jewelry	glass, gold, and garnet	Unidentified	100-1 B.C.
edanmdm-saam_1916.6.34	SAAM	Halberd	1.0	SAAM-1916.6.34_1	Weapons|Spear	Decorative Arts	Metal and wood	Unidentified	n.d.
edanmdm-saam_1929.8.175.4	SAAM	Necklace				Decorative Arts-Jewelry	glass, coral, and shell	Unidentified	600-300 B.C.
edanmdm-saam_1929.8.361	SAAM	Saint Maur	1.0	SAAM-1929.8.361_1	Books and reading|Religion|Saints|Figure male|St. Maur	Decorative Arts-Glass	stained glass and metal	Unidentified	
edanmdm-saam_1967.112.4	SAAM	Newspaper	1.0	SAAM-1967.112.4_1	Sport and play|Architecture|Recreation|Men|Figure group|Football	Decorative Arts		Unidentified	
edanmdm-saam_1986.65.359	SAAM	Arrow Weathervane	1.0	SAAM-1986.65.359_1	Weapons|Bow and arrow	Folk Art	welded metal	Unidentified (American)	19th century
edanmdm-saam_1992.87.1	SAAM	Portrait of Thomas Blackmore	1.0	SAAM-1992.87.1_1	Men|Portraits	Painting-Miniature	watercolor on ivory	Unidentified	n.d.
edanmdm-saam_1994.91.273	SAAM	The Big Log Cannon in the Petrified Forest	1.0	SAAM-1994.91.273_1	Trees|Landscapes|Rocks|Parks|Petrified Forest National Park	Photography-Photoprint	collodion print	Adam Clark Vroman, born La Salle, IL 1856-died Altadena, CA 1916	1895
edanmdm-saam_1996.63.110	SAAM	Thanksgiving Day, 1860, The Two Great Classes of Society, from Harper's Weekly, December 1, 1860	1.0	SAAM-1996.63.110_1	Poverty|Literature|Occupations|Figure group|State of being|Wealthy|Thanksgiving|Rites and ceremonies|Holidays|Theater|Hunger|Amusements|Grooming|Sewing|Recreation|Domestic|Opera|Harper's Weekly	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1860
edanmdm-saam_2000.47.37	SAAM	Gentleman with Beard	1.0	SAAM-2000.47.37_1	Figure male	Photography-Photoprint	tintype with applied color	Unidentified	ca. 1878
edanmdm-saam_2000.69	SAAM	Untitled (tray)				Drawing	pencil, pen and ink and watercolor on paper	Unidentified	1905
edanmdm-saam_1973.167.9	SAAM	KEE-O-KUCK or The Watching Fox; The present Chief of the Sauli Tribe and the Successor to Black Hawk, from The Aboriginal Portfolio	1.0	SAAM-1973.167.9_1-000001	Ethnicity|Sauli	Graphic Arts-Print	hand-colored lithograph on paper	James Otto Lewis, born Philadelphia, PA 1799-died New York City 1858	1835
edanmdm-saam_2006.36.6.2	SAAM	Portrait of a Young Woman	1.0	SAAM-2006.36.6.1_1	Women|Portraits	Photography-Photoprint	salt print	Jones and Brother, active 1860s	1861
edanmdm-saam_1973.183.3	SAAM	Seated Man in Eighteenth Century Dress	1.0	SAAM-1973.183.3_1	Clothing and dress|Figure male|History|Costume and dress	Drawing	pencil on paper mounted on paper	William Page, born Albany, NY 1811-died Staten Island, NY 1885	n.d.
edanmdm-saam_1963.6.43	SAAM	Lexington	1.0	SAAM-1963.6.43_1	Commercial|Landscapes|Buckman Tavern|Architecture|Tavern|Lexington	Drawing	ink	Ernest C. Peixotto, born San Francisco, CA 1869-died New York City 1940	1897
edanmdm-saam_1983.83.104	SAAM	Fairy Glen, Bettws-y-Coed	1.0	SAAM-1983.83.104_1	Water|Landscapes|Valleys|Wales|Bettws-y-Coed|Fairy Glen	Drawing	pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1983.83.131	SAAM	Zermatt	1.0	SAAM-1983.83.131_1	Mountains|Landscapes|Zermatt	Drawing	pen and ink on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1897
edanmdm-saam_1985.66.386_592PP	SAAM	Joc-o-sot, the Walking Bear	1.0	SAAM-1985.66.386592PP_1	Ethnicity|Men|Portraits	Graphic Arts-Print	lithograph	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	
edanmdm-saam_1985.66.75	SAAM	We-chúsh-ta-dóo-ta, Red Man, a Distinguished Ball Player	1.0	SAAM-1985.66.75_2	Ethnicity|Men|Portraits	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835
edanmdm-saam_1962.13.46	SAAM	North Transept, Winchester Cathedral, England	1.0	SAAM-1962.13.46_1	Landscapes|Architecture|Religion|Cemetery|Winchester Cathedral|Church buildings	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1910
edanmdm-saam_1978.83	SAAM	Blown up and Out				Graphic Arts-Print		Michael Sean Holihan, n.d.	
edanmdm-saam_1962.4.17	SAAM	Cherry Blossoms	1.0	SAAM-1962.4.17_1	Trees|Landscapes|Cherry tree|Figure(s) in exterior	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.
edanmdm-saam_1956.11.18	SAAM	Young Girl	1.0	SAAM-1956.11.18_1	Women|Portraits|Children	Painting	oil on canvas		n.d.
edanmdm-saam_1984.141.7	SAAM	"Panther and Cubs--""Maternal Affection"""	1.0	SAAM-1984.141.7_1	Animals|Panther	Sculpture	plaster	Edward Kemeys, born Savannah, GA 1843-died Washington, DC 1907	ca. 1870-1907
edanmdm-saam_1978.152.75	SAAM	Hon. Theophilus Parsons, Late Chief Justice of Mass., 1816	1.0	SAAM-1978.152.75_1	Law|Occupations|Men|Portraits|Chief justice	Graphic Arts-Print	engraving	William Satchwell Leney, born London, England 1769-died Longue Pointe, Canada 1831	
edanmdm-saam_1929.7.110R	SAAM	Drawing	1.0	SAAM-1929.7.110R_1	Architecture|Figure group|Religion|Nativity|Stable|Jesus Christ|Shepherd|Animals|Cattle|Farms|Mary, Blessed Virgin, Saint|Sheep|Bible, N.T.	Drawing		Carlo Maratti, Italian, born Camerano, Italy 1625-died Rome, Italy 1713	n.d.
edanmdm-saam_1971.243	SAAM	Landscape	1.0	SAAM-1971.243_1	Bridges|Landscapes|Architecture|Rocks|Stream|Rivers	Graphic Arts-Print	wood engraving	Willy Miller, n.d.	n.d.
edanmdm-saam_1947.13.25	SAAM	Excelsior Geyser, Yellowstone Park	1.0	SAAM-1947.13.25_1	Yellowstone National Park|Mountains|Landscapes|Geyser|Parks	Drawing	pencil on paper	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1892
edanmdm-saam_1947.13.13	SAAM	Yellowstone Park, Golden Gate	1.0	SAAM-1947.13.13_1	Yellowstone National Park|Mountains|Landscapes|Roads|Parks	Drawing	pencil on paper	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1892
edanmdm-saam_1983.95.138	SAAM	Cows	1.0	SAAM-1983.95.138_2	Landscapes|Animals|Cattle|Plains	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.
edanmdm-saam_1983.95.135	SAAM	Untitled (landscape with rocks)	1.0	SAAM-1983.95.135_1	Landscapes|Coasts|Rocks	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1898
edanmdm-saam_1923.6.4	SAAM	Admiral Sir David Beatty, Lord Beatty	1.0	SAAM-1923.6.4_1	Admiral|Occupations|Men|Portraits|Aristocracy (Social class)|Military	Painting	oil on canvas	Cecilia Beaux, born Philadelphia, PA 1855-died Gloucester, MA 1942	ca. 1920
edanmdm-saam_1910.9.15	SAAM	October Morning	1.0	SAAM-1910.9.15_1	Landscapes|Autumn|Morning|Time|Seasons	Painting	oil on canvas	Frank A. Bicknell, born Augusta, ME 1866-died Essex, CT 1943	ca. 1910
edanmdm-saam_1980.44.6	SAAM	Foke-luste-hajo, a Seminole	1.0	SAAM-1980.44.6_1	Ethnicity	Graphic Arts-Print	hand-colored lithograph	John T. Bowen, born England ca. 1801-died ca. 1856	
edanmdm-saam_1975.71.1	SAAM	Townsend's Ground Squirrel	1.0	SAAM-1975.71.1_1	Landscapes|Animals|Squirrel	Graphic Arts-Print	hand-colored lithograph on paper	John T. Bowen, born England ca. 1801-died ca. 1856	1843
edanmdm-saam_1986.65.335A-B	SAAM	American-type Locomotive Model, without Tender	1.0	SAAM-1986.65.335_1	Trains|Architecture|Vehicles	Folk Art	carved and painted wood with fabric and metal	Unidentified (American)	ca. 1860s-1880s
edanmdm-saam_1971.439.21	SAAM	Poetaster	1.0	SAAM-1971.439.21_1	Skeleton	Graphic Arts-Print	woodcut	José Guadalupe Posada, Mexican, Aguascalientes, Mexico 1852-died Mexico City, Mexico 1913	
edanmdm-saam_1968.155.176	SAAM	Death Mask of Hiram Powers	1.0	SAAM-1968.155.176_1	Men|State of being|Death|Portraits	Sculpture	plaster	Joel Tanner Hart, born Winchester, KY 1810-died Florence, Italy 1877	1873
edanmdm-saam_1930.12.45	SAAM	Study of a Courtier	1.0	SAAM-1930.12.45_1	Weapons|Swords|Occupations|Clothing and dress|Figure male|Aristocracy (Social class)|History	Painting	watercolor on paper mounted on paperboard	Carlo Randanini, Italian, born Rome, Italy-died Turin, Italy 1884	1877
edanmdm-saam_1970.335.31	SAAM	Portrait of a Lady			Women|Portraits	Sculpture	painted plaster	William Henry Rinehart, born Union Bridge, MD 1825-died Rome, Italy 1874	ca. 1853-1874
edanmdm-saam_1971.292.22	SAAM	George Washington	1.0	SAAM-1971.292.22_1	Books and reading|Architecture|Weapons|Swords|Occupations|Men|Portraits|Political|Presidents	Graphic Arts-Print	engraving	Alexander Hay Ritchie, born Glasgow, Scotland 1822-died New Haven, CT 1985	1852
edanmdm-saam_1976.113.3	SAAM	Playing Doctor	1.0	SAAM-1976.113.3_1	Sport and play|Recreation|Children	Sculpture	painted plaster	John Rogers, born Salem, MA 1829-died New Canaan, CT 1904	1872
edanmdm-saam_1966.48.38	SAAM	Princeton University	1.0	SAAM-1966.48.38_1	Princeton University|Architecture|Education|Cityscapes	Graphic Arts-Print	lithograph	Richard Rummell, born 1848-died New York City 1924	n.d.
edanmdm-saam_1985.66.165_728	SAAM	Melanesian Man	1.0	SAAM-1985.66.165728_1	Water|Landscapes|Ethnicity|Figure male	Painting	oil on canvas	Antonion Zeno Shindler, 1813 Bulgaria-died Washington, DC 1899	ca. 1890-1899
edanmdm-saam_1970.355.302	SAAM	Columbine (Aquilegia ecalcarata)	1.0	SAAM-1970.355.302_1	Botanical study|Columbia (Symbolic character)|Aquilegia ecalcarata	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1935
edanmdm-saam_1970.355.318	SAAM	Western Hemlock (Tsuga heterophylla)	1.0	SAAM-1970.355.318_1	Western hemlock|Tsuga heterophylla|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1924
edanmdm-saam_1974.88.18	SAAM	Gen. John Gibbon	1.0	SAAM-1974.88.18_1	Uniforms|Occupations|Clothing and dress|Men|Portraits|Military	Sculpture-Relief	plaster	Olin Levi Warner, born Suffield, CT 1844-died New York City 1896	1890
edanmdm-saam_1973.130.58	SAAM	Contribution	1.0	SAAM-1973.130.58_1	Figure group	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1890
edanmdm-saam_1973.130.73	SAAM	The Mother	1.0	SAAM-1973.130.73_1	Mother and child|Architecture|Domestic|Figure group|Family|Flowers|Geranium|Dwellings	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1892
edanmdm-saam_1929.8.240.15	SAAM	Supports	1.0	SAAM-1929.8.240.15_1	Cats|Animals	Decorative Arts	ivory	Unidentified	
edanmdm-saam_1956.6.42	SAAM	Fan	1.0	SAAM-1956.6.42_1	Fans|Clothing and dress|Dress accessories|Flowers	Decorative Arts	tortoise shell/lacquered	Unidentified (French)	1700-1800
edanmdm-saam_1956.6.61	SAAM	Fan	1.0	SAAM-1956.6.61_1		Decorative Arts	eagle feathers; tortoise shell; rose diamonds	Unidentified	ca. 1900
edanmdm-saam_1929.8.585.1	SAAM	Bottle (Sprinkler)				Decorative Arts-Glass	glass	Unidentified	1700-1800
edanmdm-saam_1929.8.368	SAAM	Bishop Blessing and Holding a Crosier				Decorative Arts	stained glass and metal	Unidentified	ca. 1260-1280
edanmdm-saam_1929.8.620	SAAM	Platter	1.0	SAAM-1929.8.620_1	Classical dress|Clothing and dress|Figure group|History	Crafts	china	Unidentified	
edanmdm-saam_1992.13.70	SAAM	An Interlude	1.0	SAAM-1992.13.70_1	Animals|Donkey|Figure group|Cityscapes|Streets	Graphic Arts-Print	color woodcut on paper	Helen Hyde, born Lima, NY 1868-died Pasadena, CA 1919	1912
edanmdm-saam_1991.56.198	SAAM	Statues at Memnon, Thebes	1.0	SAAM-1991.56.198_1	Landscapes|Monuments|Statues|Colossi of Memnon|Sounding Statues of Memnon|Thebes	Painting	pencil and watercolor on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.
edanmdm-saam_1996.63.132	SAAM	The Artist in the Country, from Appletons' Journal of Literature, Science, and Art, June 19, 1869	1.0	SAAM-1996.63.132_1	Mountains|Landscapes|Art|Painters|Occupations|Clothing and dress|Artists' tools|Figure group|Dress accessories|Umbrellas|Art tool	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1869
edanmdm-saam_1996.63.170	SAAM	The Robin's Note, from Every Saturday, An Illustrated Journal of Choice Reading, August 20, 1870	1.0	SAAM-1996.63.170_1	Animals|Porch|Architecture|Figure female|Chairs|Birds|Robin|Furnishings|Detail	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1870
edanmdm-saam_1991.56.205	SAAM	Jerusalem	1.0	SAAM-1991.56.205_1	Landscapes|Architecture|Jerusalem|Religion	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_1967.14.56	SAAM	Horses Grazing	1.0	SAAM-1967.14.56_1	Landscapes|Animals|Horses	Graphic Arts-Print	lithograph on paper	Adolphe Mouilleron, French, born Paris, France 1820-died Paris, France 1881	n.d.
